Order ID,Order Date,State,Region,Segment,Category,Sub-Category,Sales,Discount,Profit
ORD-1881,2023-08-10,Arizona,West,Consumer,Technology,Phones,107.1,0.0,18.43
ORD-1882,2023-03-30,California,South,Consumer,Office Supplies,Storage,158.55,0.2,-10.91
ORD-1883,2023-11-27,Texas,West,Home Office,Furniture,Bookcases,739.98,0.0,125.06
ORD-1884,2023-08-14,California,South,Consumer,Office Supplies,Storage,382.13,0.0,56.79
ORD-1885,2023-12-10,Arizona,South,Corporate,Office Supplies,Paper,464.85,0.2,21.5
ORD-1886,2023-07-12,Texas,South,Consumer,Furniture,Tables,893.16,0.1,168.66
ORD-1887,2023-01-17,New York,Central,Consumer,Technology,Copiers,789.03,0.0,101.67
ORD-1888,2023-03-30,Ohio,Central,Corporate,Furniture,Chairs,691.25,0.0,110.19
ORD-1889,2023-04-06,New York,South,Home Office,Furniture,Bookcases,262.12,0.1,42.0
ORD-1890,2023-03-20,New York,Central,Home Office,Furniture,Bookcases,48.04,0.0,13.23
ORD-1891,2023-06-11,Washington,West,Consumer,Technology,Phones,466.86,0.0,97.71
ORD-1892,2023-10-22,California,Central,Corporate,Office Supplies,Paper,662.76,0.1,115.17
ORD-1893,2023-10-02,Texas,South,Consumer,Office Supplies,Binders,640.3,0.0,130.29
ORD-1894,2023-11-02,New York,East,Corporate,Office Supplies,Binders,75.99,0.3,-9.15
ORD-1895,2023-07-02,New York,West,Corporate,Technology,Accessories,158.67,0.0,37.19
ORD-1896,2023-06-21,Texas,Central,Corporate,Office Supplies,Paper,517.1,0.2,10.37
ORD-1897,2023-02-07,Florida,East,Home Office,Office Supplies,Storage,51.26,0.3,-11.73
ORD-1898,2023-10-03,Florida,East,Home Office,Furniture,Chairs,719.16,0.0,48.92
ORD-1899,2023-09-19,California,West,Consumer,Technology,Accessories,80.54,0.3,-19.89
ORD-1900,2023-09-18,Florida,Central,Corporate,Furniture,Bookcases,956.94,0.0,224.28
ORD-1901,2023-03-30,New York,Central,Consumer,Furniture,Tables,359.72,0.2,-27.29
ORD-1902,2023-01-16,Arizona,Central,Corporate,Furniture,Tables,356.21,0.0,86.8
ORD-1903,2023-01-13,Florida,Central,Home Office,Office Supplies,Paper,664.76,0.2,-68.94
ORD-1904,2023-08-27,California,West,Corporate,Furniture,Chairs,182.37,0.2,-22.87
ORD-1905,2023-07-01,Illinois,Central,Consumer,Office Supplies,Binders,663.7,0.0,160.01
ORD-1906,2023-02-20,Florida,West,Consumer,Furniture,Chairs,272.4,0.0,15.05
ORD-1907,2023-12-24,Texas,South,Home Office,Furniture,Bookcases,91.35,0.2,8.4
ORD-1908,2023-04-11,New York,South,Home Office,Furniture,Tables,302.49,0.0,73.3
ORD-1909,2023-06-18,Washington,Central,Corporate,Office Supplies,Paper,628.42,0.0,91.43
ORD-1910,2023-03-23,Florida,West,Corporate,Furniture,Tables,213.63,0.0,17.16
ORD-1911,2023-01-09,Florida,East,Corporate,Furniture,Tables,618.86,0.0,150.79
ORD-1912,2023-12-04,Florida,South,Consumer,Technology,Copiers,647.47,0.0,118.21
ORD-1913,2023-10-13,California,East,Consumer,Technology,Accessories,51.53,0.0,15.05
ORD-1914,2023-10-02,Washington,East,Corporate,Technology,Accessories,800.73,0.1,18.58
ORD-1915,2023-05-06,Florida,Central,Corporate,Furniture,Tables,980.17,0.0,196.5
ORD-1916,2023-02-17,Florida,East,Home Office,Furniture,Chairs,586.6,0.2,21.71
ORD-1917,2023-10-12,Washington,South,Corporate,Furniture,Chairs,813.65,0.0,174.22
ORD-1918,2023-06-08,Washington,Central,Consumer,Technology,Phones,136.81,0.0,18.41
ORD-1919,2023-11-09,California,South,Consumer,Technology,Copiers,928.8,0.1,5.72
ORD-1920,2023-12-05,Illinois,Central,Consumer,Technology,Copiers,378.45,0.0,59.8
ORD-1921,2023-03-14,Florida,West,Consumer,Office Supplies,Storage,445.01,0.2,1.44
ORD-1922,2023-11-10,Illinois,South,Home Office,Technology,Copiers,943.65,0.0,103.96
ORD-1923,2023-10-14,Texas,West,Home Office,Furniture,Tables,130.29,0.2,-13.11
ORD-1924,2023-02-16,Illinois,South,Consumer,Technology,Copiers,888.06,0.3,-78.64
ORD-1925,2023-01-21,Ohio,West,Home Office,Furniture,Bookcases,293.05,0.1,45.13
ORD-1926,2023-09-16,California,East,Home Office,Office Supplies,Binders,862.76,0.0,225.72
ORD-1927,2023-07-10,Illinois,Central,Corporate,Technology,Copiers,919.74,0.0,103.99
ORD-1928,2023-02-03,California,Central,Home Office,Office Supplies,Paper,757.49,0.1,49.34
ORD-1929,2023-03-25,Texas,West,Consumer,Furniture,Bookcases,843.58,0.0,195.81
ORD-1930,2023-04-24,Illinois,East,Consumer,Technology,Copiers,778.68,0.0,166.67
ORD-1931,2023-07-29,California,West,Corporate,Technology,Copiers,185.65,0.2,-2.55
ORD-1932,2023-11-03,Texas,West,Corporate,Office Supplies,Paper,984.82,0.0,280.03
ORD-1933,2023-09-30,New York,West,Corporate,Technology,Phones,52.74,0.3,-11.01
ORD-1934,2023-11-05,Florida,Central,Home Office,Office Supplies,Storage,140.41,0.3,-9.62
ORD-1935,2023-09-02,New York,West,Home Office,Furniture,Chairs,819.61,0.0,84.73
ORD-1936,2023-10-11,Florida,West,Corporate,Furniture,Bookcases,510.79,0.0,132.9
ORD-1937,2023-02-04,New York,East,Consumer,Technology,Accessories,735.47,0.0,136.47
ORD-1938,2023-07-19,New York,Central,Corporate,Office Supplies,Binders,594.44,0.0,105.27
ORD-1939,2023-11-01,Arizona,Central,Corporate,Furniture,Bookcases,304.57,0.3,-33.12
ORD-1940,2023-11-24,New York,West,Consumer,Technology,Accessories,692.0,0.0,185.68
ORD-1941,2023-04-02,New York,South,Home Office,Office Supplies,Storage,639.93,0.1,89.77
ORD-1942,2023-05-09,California,South,Home Office,Office Supplies,Paper,168.47,0.2,-5.83
ORD-1943,2023-06-22,Florida,East,Corporate,Technology,Accessories,19.24,0.0,2.15
ORD-1944,2023-02-10,Washington,West,Consumer,Furniture,Tables,729.2,0.0,217.27
ORD-1945,2023-09-15,California,South,Corporate,Office Supplies,Storage,108.19,0.0,16.27
ORD-1946,2023-04-25,New York,East,Home Office,Technology,Copiers,802.07,0.0,81.02
ORD-1947,2023-02-11,Texas,West,Home Office,Furniture,Bookcases,559.53,0.0,130.52
ORD-1948,2023-01-09,Arizona,West,Consumer,Technology,Accessories,619.83,0.1,-1.86
ORD-1949,2023-01-09,Illinois,Central,Consumer,Technology,Accessories,361.83,0.0,88.99
ORD-1950,2023-04-22,Arizona,West,Consumer,Furniture,Bookcases,558.68,0.1,-27.2
ORD-1951,2023-05-25,Arizona,East,Home Office,Office Supplies,Paper,763.38,0.2,-107.77
ORD-1952,2023-08-18,Washington,Central,Home Office,Technology,Copiers,748.28,0.0,75.29
ORD-1953,2023-04-16,Washington,East,Consumer,Office Supplies,Binders,958.49,0.2,-55.61
ORD-1954,2023-04-21,Florida,South,Consumer,Office Supplies,Storage,333.66,0.1,-4.26
ORD-1955,2023-04-09,Florida,East,Corporate,Technology,Phones,312.55,0.3,-9.64
ORD-1956,2023-05-15,Washington,South,Corporate,Office Supplies,Paper,996.37,0.0,141.56
ORD-1957,2023-10-03,Washington,East,Corporate,Technology,Phones,454.12,0.1,59.27
ORD-1958,2023-01-24,Florida,West,Consumer,Office Supplies,Paper,887.33,0.0,175.92
ORD-1959,2023-09-16,Illinois,South,Corporate,Technology,Accessories,397.61,0.0,60.9
ORD-1960,2023-12-25,Illinois,Central,Home Office,Furniture,Chairs,698.66,0.0,35.5
ORD-1961,2023-01-16,Texas,South,Consumer,Furniture,Bookcases,623.39,0.1,24.23
ORD-1962,2023-08-25,New York,West,Home Office,Technology,Accessories,796.26,0.2,-100.93
ORD-1963,2023-05-15,Texas,East,Consumer,Technology,Copiers,592.32,0.0,100.84
ORD-1964,2023-09-26,Texas,West,Home Office,Office Supplies,Paper,645.9,0.1,-21.82
ORD-1965,2023-04-16,California,West,Corporate,Office Supplies,Storage,584.18,0.2,-5.62
ORD-1966,2023-03-12,New York,East,Consumer,Furniture,Chairs,565.05,0.0,113.5
ORD-1967,2023-07-05,Florida,East,Home Office,Technology,Copiers,679.7,0.2,34.83
ORD-1968,2023-09-14,New York,Central,Consumer,Furniture,Bookcases,277.12,0.2,15.59
ORD-1969,2023-07-17,Florida,Central,Consumer,Office Supplies,Paper,503.27,0.0,34.86
ORD-1970,2023-06-07,Florida,East,Corporate,Furniture,Bookcases,67.97,0.1,2.28
ORD-1971,2023-12-29,Florida,East,Corporate,Technology,Accessories,787.05,0.0,178.6
ORD-1972,2023-10-15,Ohio,West,Consumer,Technology,Copiers,790.73,0.1,62.72
ORD-1973,2023-12-10,Texas,West,Home Office,Office Supplies,Binders,445.8,0.1,-5.86
ORD-1974,2023-05-03,Texas,West,Corporate,Technology,Phones,334.91,0.0,53.08
ORD-1975,2023-01-23,Florida,East,Corporate,Technology,Copiers,97.71,0.1,0.5
ORD-1976,2023-03-25,Arizona,Central,Corporate,Technology,Phones,602.24,0.0,140.87
ORD-1977,2023-06-05,Washington,Central,Corporate,Technology,Phones,998.36,0.1,182.98
ORD-1978,2023-08-31,California,South,Corporate,Office Supplies,Binders,646.14,0.0,100.35
ORD-1979,2023-02-22,California,South,Consumer,Technology,Phones,639.82,0.2,29.7
ORD-1980,2023-02-13,Illinois,South,Corporate,Technology,Phones,127.15,0.0,19.39
ORD-1981,2023-05-06,New York,South,Home Office,Furniture,Tables,841.4,0.3,-129.61
ORD-1982,2023-07-16,Ohio,Central,Consumer,Technology,Copiers,576.15,0.0,113.47
ORD-1983,2023-10-12,Florida,Central,Corporate,Furniture,Tables,192.63,0.0,27.08
ORD-1984,2023-06-30,Washington,Central,Corporate,Technology,Copiers,341.17,0.0,19.29
ORD-1985,2023-10-02,California,West,Corporate,Furniture,Chairs,33.95,0.0,8.76
ORD-1986,2023-09-05,Ohio,West,Home Office,Technology,Phones,280.34,0.1,22.29
ORD-1987,2023-02-12,California,East,Home Office,Technology,Accessories,305.74,0.1,56.61
ORD-1988,2023-01-14,Illinois,East,Consumer,Office Supplies,Paper,266.7,0.0,41.98
ORD-1989,2023-05-25,Texas,Central,Consumer,Office Supplies,Paper,874.0,0.2,52.86
ORD-1990,2023-05-14,Florida,South,Home Office,Office Supplies,Binders,194.24,0.0,48.69
ORD-1991,2023-04-24,Florida,South,Home Office,Technology,Phones,463.61,0.3,-59.93
ORD-1992,2023-12-26,Florida,South,Home Office,Furniture,Bookcases,142.15,0.0,9.97
ORD-1993,2023-11-02,Florida,South,Consumer,Furniture,Chairs,730.66,0.2,-18.91
ORD-1994,2023-10-31,Texas,East,Consumer,Furniture,Tables,442.48,0.0,102.82
ORD-1995,2023-07-08,New York,East,Consumer,Office Supplies,Paper,767.86,0.0,68.9
ORD-1996,2023-07-12,Ohio,West,Consumer,Technology,Copiers,614.12,0.0,51.49
ORD-1997,2023-03-27,New York,Central,Corporate,Furniture,Chairs,753.86,0.0,161.51
ORD-1998,2023-08-14,Texas,West,Home Office,Furniture,Tables,957.05,0.2,-127.06
ORD-1999,2023-06-07,Washington,Central,Home Office,Technology,Accessories,66.48,0.0,8.01
